t_s,hp_cur,hp_max,hp_frac
749.5000,19339,20005,0.966708
749.5167,19995,20005,0.999500
749.5333,19976,20005,0.998550
749.5500,19978,20005,0.998650
749.5667,19978,20005,0.998650
749.5833,19981,20005,0.998800
749.6000,20005,20005,1.000000
749.6167,20005,20005,1.000000
749.6333,19627,20005,0.981105
749.6500,19618,20005,0.980655
749.6667,19618,20005,0.980655
749.6833,19621,20005,0.980805
749.7000,20005,20005,1.000000
749.7167,19986,20005,0.999050
749.7333,19986,20005,0.999050
749.7500,19956,20005,0.997551
749.7667,19959,20005,0.997701
749.7833,19959,20005,0.997701
749.8000,20005,20005,1.000000
749.8167,19986,20005,0.999050
749.8333,19956,20005,0.997551
749.8500,19956,20005,0.997551
749.8667,19959,20005,0.997701
749.8833,20005,20005,1.000000
749.9000,20005,20005,1.000000
749.9167,20005,20005,1.000000
749.9333,19976,20005,0.998550
749.9500,19976,20005,0.998550
749.9667,19956,20005,0.997551
749.9833,20005,20005,1.000000
750.0000,20005,20005,1.000000
750.0167,20005,20005,1.000000
750.0333,19986,20005,0.999050
750.0500,19956,20005,0.997551
750.0667,20005,20005,1.000000
750.0833,20005,20005,1.000000
750.1000,20005,20005,1.000000
750.1167,19986,20005,0.999050
750.1333,19986,20005,0.999050
750.1500,19956,20005,0.997551
750.1667,19959,20005,0.997701
750.1833,19959,20005,0.997701
750.2000,19962,20005,0.997851
750.2167,19965,20005,0.998000
750.2333,19965,20005,0.998000
750.2500,19939,20005,0.996701
750.2667,17255,20005,0.862534
750.2833,17255,20005,0.862534
750.3000,17258,20005,0.862684
750.3167,17261,20005,0.862834
750.3333,17261,20005,0.862834
750.3500,17245,20005,0.862034
750.3667,17216,20005,0.860585
750.3833,17216,20005,0.860585
750.4000,17219,20005,0.860735
750.4167,17219,20005,0.860735
750.4333,17222,20005,0.860885
750.4500,17207,20005,0.860135
750.4667,17207,20005,0.860135
750.4833,17177,20005,0.858635
750.5000,17181,20005,0.858835
750.5167,17181,20005,0.858835
750.5333,17184,20005,0.858985
750.5500,17158,20005,0.857686
750.5667,17139,20005,0.856736
750.5833,17139,20005,0.856736
750.6000,,,
750.6167,17145,20005,0.857036
750.6333,17145,20005,0.857036
750.6500,17130,20005,0.856286
750.6667,17100,20005,0.854786
750.6833,17100,20005,0.854786
750.7000,17103,20005,0.854936
750.7167,17106,20005,0.855086
750.7333,17100,20005,0.854786
750.7500,17100,20005,0.854786
750.7667,17081,20005,0.853837
750.7833,15434,20005,0.771507
750.8000,15434,20005,0.771507
750.8167,15437,20005,0.771657
750.8333,15431,20005,0.771357
750.8500,15431,20005,0.771357
750.8667,15412,20005,0.770407
750.8833,15415,20005,0.770557
750.9000,15348,20005,0.767208
750.9167,15348,20005,0.767208
750.9333,15351,20005,0.767358
750.9500,15345,20005,0.767058
750.9667,15345,20005,0.767058
750.9833,15325,20005,0.766058
751.0000,15258,20005,0.762709
751.0167,15258,20005,0.762709
751.0333,15261,20005,0.762859
751.0500,15261,20005,0.762859
751.0667,15255,20005,0.762559
751.0833,15235,20005,0.761560
751.1000,15168,20005,0.758210
751.1167,15168,20005,0.758210
751.1333,15172,20005,0.758410
751.1500,15172,20005,0.758410
751.1667,15166,20005,0.758110
751.1833,17393,20005,0.869433
751.2000,17393,20005,0.869433
751.2167,17326,20005,0.866083
751.2333,17326,20005,0.866083
751.2500,20005,20005,1.000000
751.2667,19996,20005,0.999550
751.2833,19996,20005,0.999550
751.3000,19995,20005,0.999500
751.3167,19928,20005,0.996151
751.3333,19928,20005,0.996151
751.3500,19932,20005,0.996351
751.3667,19932,20005,0.996351
751.3833,19926,20005,0.996051
751.4000,19926,20005,0.996051
751.4167,19995,20005,0.999500
751.4333,19928,20005,0.996151
751.4500,19928,20005,0.996151
751.4667,19932,20005,0.996351
751.4833,19932,20005,0.996351
751.5000,20005,20005,1.000000
751.5167,20005,20005,1.000000
751.5333,20005,20005,1.000000
751.5500,19935,20005,0.996501
751.5667,19929,20005,0.996201
751.5833,19929,20005,0.996201
751.6000,19904,20005,0.994951
751.6167,19904,20005,0.994951
751.6333,19935,20005,0.996501
751.6500,19938,20005,0.996651
751.6667,19938,20005,0.996651
751.6833,19933,20005,0.996401
751.7000,19933,20005,0.996401
751.7167,19908,20005,0.995151
751.7333,19749,20005,0.987203
751.7500,19749,20005,0.987203
751.7667,19753,20005,0.987403
751.7833,19753,20005,0.987403
751.8000,19756,20005,0.987553
751.8167,19741,20005,0.986803
751.8333,19741,20005,0.986803
751.8500,19925,20005,0.996001
751.8667,19928,20005,0.996151
751.8833,19928,20005,0.996151
751.9000,19913,20005,0.995401
751.9167,19917,20005,0.995601
751.9333,19917,20005,0.995601
751.9500,19925,20005,0.996001
751.9667,19925,20005,0.996001
751.9833,19928,20005,0.996151
752.0000,19392,20005,0.969358
752.0167,19392,20005,0.969358
752.0333,19325,20005,0.966008
752.0500,19995,20005,0.999500
752.0667,19995,20005,0.999500
752.0833,19998,20005,0.999650
752.1000,19998,20005,0.999650
752.1167,19983,20005,0.998900
752.1333,19916,20005,0.995551
752.1500,19916,20005,0.995551
752.1667,19995,20005,0.999500
752.1833,19998,20005,0.999650
752.2000,19998,20005,0.999650
752.2167,19983,20005,0.998900
752.2333,19983,20005,0.998900
752.2500,19906,20005,0.995051
752.2667,19906,20005,0.995051
752.2833,20005,20005,1.000000
752.3000,20005,20005,1.000000
752.3167,20005,20005,1.000000
752.3333,19986,20005,0.999050
752.3500,19986,20005,0.999050
752.3667,19910,20005,0.995251
752.3833,19910,20005,0.995251
752.4000,20005,20005,1.000000
752.4167,19986,20005,0.999050
752.4333,19986,20005,0.999050
752.4500,19920,20005,0.995751
752.4667,19920,20005,0.995751
752.4833,19913,20005,0.995401
752.5000,19913,20005,0.995401
752.5167,20005,20005,1.000000
752.5333,19986,20005,0.999050
752.5500,19986,20005,0.999050
752.5667,19910,20005,0.995251
752.5833,20005,20005,1.000000
752.6000,20005,20005,1.000000
752.6167,19986,20005,0.999050
752.6333,19986,20005,0.999050
752.6500,19920,20005,0.995751
752.6667,19913,20005,0.995401
752.6833,19913,20005,0.995401
752.7000,20005,20005,1.000000
752.7167,20005,20005,1.000000
752.7333,19986,20005,0.999050
752.7500,20005,20005,1.000000
752.7667,20005,20005,1.000000
752.7833,20005,20005,1.000000
752.8000,20005,20005,1.000000
752.8167,20005,20005,1.000000
752.8333,20005,20005,1.000000
752.8500,19986,20005,0.999050
752.8667,19910,20005,0.995251
752.8833,19910,20005,0.995251
752.9000,19913,20005,0.995401
752.9167,19898,20005,0.994651
752.9333,19898,20005,0.994651
752.9500,19902,20005,0.994851
752.9667,19825,20005,0.991002
752.9833,19825,20005,0.991002
753.0000,19828,20005,0.991152
753.0167,19813,20005,0.990402
753.0333,19813,20005,0.990402
753.0500,19747,20005,0.987103
753.0667,19747,20005,0.987103
753.0833,19740,20005,0.986753
753.1000,19743,20005,0.986903
753.1167,19728,20005,0.986153
753.1333,19728,20005,0.986153
753.1500,19661,20005,0.982804
753.1667,19661,20005,0.982804
753.1833,19654,20005,0.982454
753.2000,19657,20005,0.982604
753.2167,19657,20005,0.982604
753.2333,,,
753.2500,19575,20005,0.978505
753.2667,19575,20005,0.978505
753.2833,18207,20005,0.910122
753.3000,18207,20005,0.910122
753.3167,20005,20005,1.000000
753.3333,20005,20005,1.000000
753.3500,20005,20005,1.000000
753.3667,20005,20005,1.000000
753.3833,20005,20005,1.000000
753.4000,20005,20005,1.000000
753.4167,19598,20005,0.979655
753.4333,19598,20005,0.979655
753.4500,19602,20005,0.979855
753.4667,19605,20005,0.980005
753.4833,19605,20005,0.980005
753.5000,19609,20005,0.980205
753.5167,19609,20005,0.980205
753.5333,,,
753.5500,19616,20005,0.980555
753.5667,19616,20005,0.980555
753.5833,19619,20005,0.980705
753.6000,19623,20005,0.980905
753.6167,19623,20005,0.980905
753.6333,19475,20005,0.973507
753.6500,19408,20005,0.970157
753.6667,19408,20005,0.970157
753.6833,19401,20005,0.969808
753.7000,19404,20005,0.969958
753.7167,19404,20005,0.969958
753.7333,19391,20005,0.969308
753.7500,19325,20005,0.966008
753.7667,19325,20005,0.966008
753.7833,19318,20005,0.965659
753.8000,19321,20005,0.965809
753.8167,19321,20005,0.965809
753.8333,19308,20005,0.965159
753.8500,19308,20005,0.965159
753.8667,19241,20005,0.961810
753.8833,19995,20005,0.999500
753.9000,19995,20005,0.999500
753.9167,18557,20005,0.927618
753.9333,18544,20005,0.926968
753.9500,18544,20005,0.926968
753.9667,18477,20005,0.923619
753.9833,18477,20005,0.923619
754.0000,19373,20005,0.968408
754.0167,19377,20005,0.968608
754.0333,19377,20005,0.968608
754.0500,19364,20005,0.967958
754.0667,19364,20005,0.967958
754.0833,19297,20005,0.964609
754.1000,19995,20005,0.999500
754.1167,19995,20005,0.999500
754.1333,19998,20005,0.999650
754.1500,19986,20005,0.999050
754.1667,19986,20005,0.999050
754.1833,19909,20005,0.995201
754.2000,19909,20005,0.995201
754.2167,19912,20005,0.995351
754.2333,19912,20005,0.995351
754.2500,19916,20005,0.995551
754.2667,19903,20005,0.994901
754.2833,19903,20005,0.994901
754.3000,19826,20005,0.991052
754.3167,19830,20005,0.991252
754.3333,19830,20005,0.991252
754.3500,19817,20005,0.990602
754.3667,19750,20005,0.987253
754.3833,19750,20005,0.987253
754.4000,,,
754.4167,,,
754.4333,,,
754.4500,19734,20005,0.986453
754.4667,19734,20005,0.986453
754.4833,19658,20005,0.982654
754.5000,19661,20005,0.982804
754.5167,19661,20005,0.982804
754.5333,19664,20005,0.982954
754.5500,19651,20005,0.982304
754.5667,19651,20005,0.982304
754.5833,19574,20005,0.978455
754.6000,19578,20005,0.978655
754.6167,19578,20005,0.978655
754.6333,19581,20005,0.978805
754.6500,19568,20005,0.978155
754.6667,19568,20005,0.978155
754.6833,19491,20005,0.974306
754.7000,19494,20005,0.974456
754.7167,19494,20005,0.974456
754.7333,19497,20005,0.974606
754.7500,19484,20005,0.973957
754.7667,19484,20005,0.973957
754.7833,19407,20005,0.970107
754.8000,19411,20005,0.970307
754.8167,19411,20005,0.970307
754.8333,19414,20005,0.970457
754.8500,19400,20005,0.969758
754.8667,19400,20005,0.969758
754.8833,19333,20005,0.966408
754.9000,19337,20005,0.966608
754.9167,19337,20005,0.966608
754.9333,19340,20005,0.966758
754.9500,19326,20005,0.966058
754.9667,19326,20005,0.966058
754.9833,19260,20005,0.962759
755.0000,19263,20005,0.962909
755.0167,19263,20005,0.962909
755.0333,19266,20005,0.963059
755.0500,19253,20005,0.962409
755.0667,19253,20005,0.962409
755.0833,19186,20005,0.959060
755.1000,19189,20005,0.959210
755.1167,19192,20005,0.959360
755.1333,19192,20005,0.959360
755.1500,19179,20005,0.958710
755.1667,19112,20005,0.955361
755.1833,19112,20005,0.955361
755.2000,19116,20005,0.955561
755.2167,19119,20005,0.955711
755.2333,19119,20005,0.955711
755.2500,19122,20005,0.955861
755.2667,19109,20005,0.955211
755.2833,19109,20005,0.955211
755.3000,,,
755.3167,19045,20005,0.952012
755.3333,19048,20005,0.952162
755.3500,19048,20005,0.952162
755.3667,19035,20005,0.951512
755.3833,18968,20005,0.948163
755.4000,18968,20005,0.948163
755.4167,18971,20005,0.948313
755.4333,18973,20005,0.948413
755.4500,18960,20005,0.947763
755.4667,18960,20005,0.947763
755.4833,18893,20005,0.944414
755.5000,18896,20005,0.944564
755.5167,18899,20005,0.944714
755.5333,18899,20005,0.944714
755.5500,,,
755.5667,18889,20005,0.944214
755.5833,18889,20005,0.944214
755.6000,18822,20005,0.940865
755.6167,18825,20005,0.941015
755.6333,18825,20005,0.941015
755.6500,18828,20005,0.941165
755.6667,18814,20005,0.940465
755.6833,18814,20005,0.940465
755.7000,18747,20005,0.937116
755.7167,18750,20005,0.937266
755.7333,18750,20005,0.937266
755.7500,18753,20005,0.937416
755.7667,18756,20005,0.937566
755.7833,18689,20005,0.934216
755.8000,18689,20005,0.934216
755.8167,18692,20005,0.934366
755.8333,18695,20005,0.934516
755.8500,18699,20005,0.934716
755.8667,18699,20005,0.934716
755.8833,18631,20005,0.931317
755.9000,20005,20005,1.000000
755.9167,20005,20005,1.000000
755.9333,20005,20005,1.000000
755.9500,20005,20005,1.000000
755.9667,20005,20005,1.000000
755.9833,20005,20005,1.000000
756.0000,20005,20005,1.000000
756.0167,20005,20005,1.000000
756.0333,20005,20005,1.000000
756.0500,20005,20005,1.000000
756.0667,20005,20005,1.000000
756.0833,20005,20005,1.000000
756.1000,20005,20005,1.000000
756.1167,20005,20005,1.000000
756.1333,20005,20005,1.000000
756.1500,20005,20005,1.000000
756.1667,20005,20005,1.000000
756.1833,20005,20005,1.000000
756.2000,20005,20005,1.000000
756.2167,20005,20005,1.000000
756.2333,20005,20005,1.000000
756.2500,20005,20005,1.000000
756.2667,20005,20005,1.000000
756.2833,20005,20005,1.000000
756.3000,20005,20005,1.000000
756.3167,20005,20005,1.000000
756.3333,20005,20005,1.000000
756.3500,20005,20005,1.000000
756.3667,20005,20005,1.000000
756.3833,20005,20005,1.000000
756.4000,20005,20005,1.000000
756.4167,20005,20005,1.000000
756.4333,20005,20005,1.000000
756.4500,20005,20005,1.000000
756.4667,20005,20005,1.000000
756.4833,20005,20005,1.000000
756.5000,20005,20005,1.000000
756.5167,20005,20005,1.000000
756.5333,20005,20005,1.000000
756.5500,20005,20005,1.000000
756.5667,20005,20005,1.000000
756.5833,20005,20005,1.000000
756.6000,20005,20005,1.000000
756.6167,20005,20005,1.000000
756.6333,20005,20005,1.000000
756.6500,20005,20005,1.000000
756.6667,20005,20005,1.000000
756.6833,20005,20005,1.000000
756.7000,20005,20005,1.000000
756.7167,20005,20005,1.000000
756.7333,20005,20005,1.000000
756.7500,20005,20005,1.000000
756.7667,20005,20005,1.000000
756.7833,20005,20005,1.000000
756.8000,20005,20005,1.000000
756.8167,20005,20005,1.000000
756.8333,20005,20005,1.000000
756.8500,20005,20005,1.000000
756.8667,20005,20005,1.000000
756.8833,20005,20005,1.000000
756.9000,20005,20005,1.000000
756.9167,20005,20005,1.000000
756.9333,20005,20005,1.000000
756.9500,20005,20005,1.000000
756.9667,20005,20005,1.000000
756.9833,20005,20005,1.000000
757.0000,20005,20005,1.000000
757.0167,20005,20005,1.000000
757.0333,20005,20005,1.000000
757.0500,20005,20005,1.000000
757.0667,19625,20005,0.981005
757.0833,19627,20005,0.981105
757.1000,19627,20005,0.981105
757.1167,19630,20005,0.981255
757.1333,19633,20005,0.981405
757.1500,19581,20005,0.978805
757.1667,19581,20005,0.978805
757.1833,20005,20005,1.000000
757.2000,20005,20005,1.000000
757.2167,20005,20005,1.000000
757.2333,20005,20005,1.000000
757.2500,20005,20005,1.000000
757.2667,19951,20005,0.997301
757.2833,20005,20005,1.000000
757.3000,20005,20005,1.000000
757.3167,20005,20005,1.000000
757.3333,20005,20005,1.000000
757.3500,20005,20005,1.000000
757.3667,19951,20005,0.997301
757.3833,20005,20005,1.000000
757.4000,20005,20005,1.000000
757.4167,20005,20005,1.000000
757.4333,20005,20005,1.000000
757.4500,20005,20005,1.000000
757.4667,20005,20005,1.000000
757.4833,19951,20005,0.997301
757.5000,20005,20005,1.000000
757.5167,20005,20005,1.000000
757.5333,20005,20005,1.000000
757.5500,19951,20005,0.997301
757.5667,19951,20005,0.997301
757.5833,19954,20005,0.997451
757.6000,20005,20005,1.000000
757.6167,20005,20005,1.000000
757.6333,20005,20005,1.000000
757.6500,19951,20005,0.997301
757.6667,19951,20005,0.997301
757.6833,19954,20005,0.997451
757.7000,20005,20005,1.000000
757.7167,20005,20005,1.000000
757.7333,20005,20005,1.000000
757.7500,19951,20005,0.997301
757.7667,19951,20005,0.997301
757.7833,19953,20005,0.997401
757.8000,20005,20005,1.000000
757.8167,20005,20005,1.000000
757.8333,20005,20005,1.000000
757.8500,19951,20005,0.997301
757.8667,19951,20005,0.997301
757.8833,19953,20005,0.997401
757.9000,20005,20005,1.000000
757.9167,20005,20005,1.000000
757.9333,20005,20005,1.000000
757.9500,20005,20005,1.000000
757.9667,19951,20005,0.997301
757.9833,19951,20005,0.997301
758.0000,20005,20005,1.000000
758.0167,20005,20005,1.000000
758.0333,20005,20005,1.000000
758.0500,20005,20005,1.000000
758.0667,,,
758.0833,20005,20005,1.000000
758.1000,20005,20005,1.000000
758.1167,20005,20005,1.000000
758.1333,20005,20005,1.000000
758.1500,20005,20005,1.000000
758.1667,19951,20005,0.997301
758.1833,20005,20005,1.000000
758.2000,20005,20005,1.000000
758.2167,20005,20005,1.000000
758.2333,20005,20005,1.000000
758.2500,20005,20005,1.000000
758.2667,20005,20005,1.000000
758.2833,19951,20005,0.997301
758.3000,19953,20005,0.997401
758.3167,19956,20005,0.997551
758.3333,19958,20005,0.997651
758.3500,19961,20005,0.997801
758.3667,19951,20005,0.997301
758.3833,19951,20005,0.997301
758.4000,19953,20005,0.997401
758.4167,19956,20005,0.997551
758.4333,19958,20005,0.997651
758.4500,19961,20005,0.997801
758.4667,19951,20005,0.997301
758.4833,19953,20005,0.997401
758.5000,19956,20005,0.997551
758.5167,19958,20005,0.997651
758.5333,19958,20005,0.997651
758.5500,19960,20005,0.997751
758.5667,20005,20005,1.000000
758.5833,19951,20005,0.997301
758.6000,19953,20005,0.997401
758.6167,19956,20005,0.997551
758.6333,19956,20005,0.997551
758.6500,19958,20005,0.997651
758.6667,20005,20005,1.000000
758.6833,19951,20005,0.997301
758.7000,19953,20005,0.997401
758.7167,19956,20005,0.997551
758.7333,19958,20005,0.997651
758.7500,19958,20005,0.997651
758.7667,20005,20005,1.000000
758.7833,19951,20005,0.997301
758.8000,19953,20005,0.997401
758.8167,19956,20005,0.997551
758.8333,19958,20005,0.997651
758.8500,19958,20005,0.997651
758.8667,20005,20005,1.000000
758.8833,20005,20005,1.000000
758.9000,19951,20005,0.997301
758.9167,19953,20005,0.997401
758.9333,19956,20005,0.997551
758.9500,20005,20005,1.000000
758.9667,20005,20005,1.000000
758.9833,19951,20005,0.997301
759.0000,19951,20005,0.997301
759.0167,19953,20005,0.997401
759.0333,19956,20005,0.997551
759.0500,20005,20005,1.000000
759.0667,20005,20005,1.000000
759.0833,19951,20005,0.997301
759.1000,19953,20005,0.997401
759.1167,19953,20005,0.997401
759.1333,19956,20005,0.997551
759.1500,20005,20005,1.000000
759.1667,20005,20005,1.000000
759.1833,20005,20005,1.000000
759.2000,19951,20005,0.997301
759.2167,19954,20005,0.997451
759.2333,19954,20005,0.997451
759.2500,19956,20005,0.997551
