i,pts_s,play_time,gate,L,kills,deaths,max_level,life_healed,total_score,health_potions,mana_potions,dps,shield_block_chance,defaultkickattack,defaultweaponattack,onslaught,werewolf1,werewolf1_skill01_claws,werewolf1_skill02_charge
6606,3303.0,3620,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6607,3303.5,3621,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6608,3304.0,3621,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6609,3304.5,3622,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,,54,4,94,53
6610,3305.0,3622,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6611,3305.5,3623,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6612,3306.0,3623,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6613,3306.5,3624,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6614,3307.0,3624,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6615,3307.5,3625,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6616,3308.0,3625,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6617,3308.5,3626,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6618,3309.0,3626,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6619,3309.5,3627,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6620,3310.0,3627,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6621,3310.5,3628,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6622,3311.0,3628,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6623,3311.5,3629,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6624,3312.0,3629,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6625,3312.5,3630,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6626,3313.0,3630,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6627,3313.5,3631,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6628,3314.0,3631,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6629,3314.5,3632,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6630,3315.0,3632,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6631,3315.5,3633,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6632,3316.0,3633,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6633,3316.5,3634,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6634,3317.0,3634,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6635,3317.5,3635,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6636,3318.0,3635,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6637,3318.5,3636,OK,1390,271,1,8,,0,0,0,0.0,,,,54,4,94,53
6638,3319.0,3636,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6639,3319.5,3637,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6640,3320.0,3637,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6641,3320.5,3638,OK,1390,271,1,,3593.67,0,0,0,0.0,,,74,54,4,94,53
6642,3321.0,3638,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,,4,94,
6643,3321.5,3639,OK,1390,271,1,,,0,0,0,0.0,,5,74,,,,
6644,3322.0,3639,OK,1390,271,1,,,0,0,0,0.0,,5,74,,,,
6645,3322.5,3640,OK,1390,271,1,8,,0,0,0,0.0,,5,74,,,,
6646,3323.0,3640,OK,1390,271,1,8,,0,0,0,0.0,,5,74,,,,
6647,3323.5,3641,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6648,3324.0,3641,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6649,3324.5,3642,OK,1390,271,1,8,,0,0,0,0.0,,5,,54,,94,
6650,3325.0,3642,OK,1390,271,1,8,,0,0,0,0.0,,5,,54,,94,
6651,3325.5,3642,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,,94,53
6652,3326.0,3642,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6653,3326.5,3643,OK,1390,271,1,8,3593.67,0,0,0,0.0,,,74,54,4,,53
6654,3327.0,3643,OK,1390,271,1,8,3593.67,0,0,0,0.0,,,74,54,4,,53
6655,3327.5,3644,OK,1390,271,1,8,3593.67,0,0,0,0.0,,,74,54,4,,53
6656,3328.0,3644,OK,1390,271,1,8,3593.67,0,0,0,0.0,,,74,54,4,,53
6657,3328.5,3645,OK,1390,271,1,8,3593.67,0,0,0,0.0,,,74,54,5,,53
6658,3329.0,3645,OK,1390,271,1,8,3593.67,0,0,0,0.0,,,74,54,5,94,53
6659,3329.5,3646,OK,1390,271,1,8,3593.67,0,0,0,0.0,,,74,54,5,94,53
6660,3330.0,3646,OK,1390,271,1,8,3593.67,0,0,0,0.0,,,74,54,5,,
6661,3330.5,3647,OK,1390,271,1,8,3593.67,0,0,0,0.0,,,74,54,5,,
6662,3331.0,3647,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,,54,5,94,53
6663,3331.5,3648,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,,54,5,94,53
6664,3332.0,3648,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,,54,5,94,53
6665,3332.5,3649,OK,1390,271,1,8,3593.67,0,0,0,0.0,,,,54,5,94,53
6666,3333.0,3649,OK,1390,271,1,8,3593.67,0,0,0,0.0,,,,54,5,94,53
6667,3333.5,3650,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,,54,5,94,53
6668,3334.0,3650,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,94,
6669,3334.5,3651,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,94,
6670,3335.0,3651,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,,53
6671,3335.5,3652,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,94,
6672,3336.0,3652,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,5,94,53
6673,3336.5,3653,OK,1390,271,1,8,3593.67,0,0,0,0.0,,,,54,5,94,
6674,3337.0,3653,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,,,5,94,
6675,3337.5,3654,OK,1390,271,1,8,3593.67,0,0,0,0.0,,,74,,5,94,53
6676,3338.0,3654,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,94,53
6677,3338.5,3655,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,94,
6678,3339.0,3655,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,94,53
6679,3339.5,3656,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,,
6680,3340.0,3656,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,5,,
6681,3340.5,3657,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,94,53
6682,3341.0,3657,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,,
6683,3341.5,3658,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,,5,94,53
6684,3342.0,3658,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,94,53
6685,3342.5,3659,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,94,53
6686,3343.0,3659,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,,5,94,53
6687,3343.5,3660,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,,
6688,3344.0,3660,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,94,53
6689,3344.5,3661,OK,1390,271,1,8,,0,0,0,0.0,,5,74,54,5,94,
6690,3345.0,3661,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,94,53
6691,3345.5,3662,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,94,53
6692,3346.0,3662,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,94,53
6693,3346.5,3663,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,94,53
6694,3347.0,3663,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,94,53
6695,3347.5,3664,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,94,53
6696,3348.0,3664,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,,53
6697,3348.5,3665,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,5,94,53
6698,3349.0,3665,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,,53
6699,3349.5,3666,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,,53
6700,3350.0,3666,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,94,53
6701,3350.5,3667,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,5,94,53
6702,3351.0,3667,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,,54,5,,
6703,3351.5,3668,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,5,94,53
6704,3352.0,3668,OK,1390,271,1,,,0,0,0,0.0,,5,74,,5,,53
6705,3352.5,3669,OK,1390,271,1,,,0,0,0,0.0,,5,74,,5,,
6706,3353.0,3669,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,,,,
6707,3353.5,3670,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,,,94,53
6708,3354.0,3670,OK,1390,271,1,,,0,0,0,0.0,,5,,,5,94,53
6709,3354.5,3671,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,,,5,94,
6710,3355.0,3671,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,5,94,53
6711,3355.5,3672,OK,1390,271,1,8,3593.67,0,0,0,0.0,,,,54,5,94,
6712,3356.0,3672,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,94,53
6713,3356.5,3673,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,,54,,,53
6714,3357.0,3673,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,95,53
6715,3357.5,3674,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,95,53
6716,3358.0,3674,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,95,53
6717,3358.5,3675,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,95,53
6718,3359.0,3675,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,,
6719,3359.5,3676,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,95,53
6720,3360.0,3676,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,95,53
6721,3360.5,3677,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,95,53
6722,3361.0,3677,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,95,53
6723,3361.5,3678,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,95,53
6724,3362.0,3678,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,95,53
6725,3362.5,3679,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,95,53
6726,3363.0,3679,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,95,53
6727,3363.5,3680,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,95,53
6728,3364.0,3680,OK,1390,271,1,8,3593.67,0,0,0,0.0,,,74,54,5,95,53
6729,3364.5,3681,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,,
6730,3365.0,3681,REJECT:max_level,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,5,,53
6731,3365.5,3682,REJECT:max_level,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,5,95,53
6732,3366.0,3682,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,95,53
6733,3366.5,3683,REJECT:max_level,1390,271,1,,3593.67,0,0,0,0.0,,,74,54,5,95,
6734,3367.0,3683,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,,53
6735,3367.5,3684,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,,53
6736,3368.0,3684,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,,53
6737,3368.5,3685,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,95,53
6738,3369.0,3685,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,,53
6739,3369.5,3686,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,95,53
6740,3370.0,3686,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,95,53
6741,3370.5,3687,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,,53
6742,3371.0,3687,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,,54,5,95,
6743,3371.5,3688,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,5,,
6744,3372.0,3688,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,,,
6745,3372.5,3689,OK,1390,273,1,8,3593.67,0,0,0,327.46,,,74,,5,95,54
6746,3373.0,3689,OK,1390,273,1,8,3593.67,0,0,0,327.46,,,74,,5,95,54
6747,3373.5,3690,OK,1390,273,1,8,3593.67,0,0,0,327.46,,5,74,54,5,,54
6748,3374.0,3690,OK,1390,273,1,8,3593.67,0,0,0,327.46,,5,74,54,5,95,54
6749,3374.5,3691,OK,1390,274,1,8,3593.88,0,0,0,399.85,,5,74,54,5,96,54
6750,3375.0,3691,OK,1390,275,1,8,3593.88,0,0,0,479.0,,,74,54,5,,54
6751,3375.5,3692,OK,1390,275,1,8,3593.88,0,0,0,479.0,,,74,54,5,96,54
6752,3376.0,3692,OK,1390,275,1,8,3593.88,0,0,0,479.0,,,74,54,5,,54
6753,3376.5,3693,OK,1390,275,1,8,3593.88,0,0,0,479.0,,,74,54,5,96,54
6754,3377.0,3693,OK,1390,275,1,8,3593.88,0,0,0,479.0,,,74,54,5,96,54
6755,3377.5,3694,OK,1390,275,1,8,3593.88,0,0,0,479.0,,,74,,5,96,54
6756,3378.0,3694,OK,1390,275,1,,3593.88,0,0,0,479.0,,5,74,54,5,,
6757,3378.5,3695,OK,1390,275,1,8,3593.88,0,0,0,151.77,,5,74,54,5,,
6758,3379.0,3695,OK,1390,275,1,8,3593.88,0,0,0,151.77,,5,74,54,5,,
6759,3379.5,3696,OK,1390,275,1,8,3593.88,0,0,0,151.77,,,74,54,5,96,54
6760,3380.0,3696,OK,1390,275,1,8,3593.88,0,0,0,151.77,,,74,,5,96,54
6761,3380.5,3697,OK,1390,275,1,8,3593.88,0,0,0,0.0,,5,74,,5,96,54
6762,3381.0,3697,OK,1390,275,1,8,3593.88,0,0,0,0.0,,5,74,54,5,96,54
6763,3381.5,3698,OK,1390,275,1,8,3593.88,0,0,0,0.0,,5,74,54,5,96,54
6764,3382.0,3698,OK,1390,275,1,8,3593.88,0,0,0,0.0,,5,74,54,5,96,
6765,3382.5,3699,OK,1390,275,1,8,3593.88,0,0,0,0.0,,5,74,54,5,,
6766,3383.0,3699,OK,1390,275,1,8,3593.88,0,0,0,0.0,,,74,54,5,,54
6767,3383.5,3700,OK,1390,275,1,8,3593.88,0,0,0,0.0,,5,74,54,5,,54
6768,3384.0,3700,OK,1390,275,1,8,3593.88,0,0,0,0.0,,5,74,54,5,97,54
6769,3384.5,3701,OK,1390,275,1,8,3593.88,0,0,0,0.0,,5,74,54,5,97,54
6770,3385.0,3701,OK,1390,275,1,8,3593.88,0,0,0,0.0,,5,74,,5,97,54
6771,3385.5,3702,OK,1390,275,1,8,3593.88,0,0,0,0.0,,5,74,,5,97,54
6772,3386.0,3702,OK,1390,275,1,8,3593.88,0,0,0,0.0,,5,74,,5,97,
6773,3386.5,3703,OK,1390,275,1,8,3593.88,0,0,0,0.0,,,74,,5,,
6774,3387.0,3703,OK,1390,277,1,8,3593.88,0,0,0,152.0,,,74,,5,,
6775,3387.5,3704,OK,1390,277,1,8,3593.88,0,0,0,152.0,,5,74,,5,,
6776,3388.0,3704,OK,1390,277,1,8,3593.88,0,0,0,152.0,,5,74,54,5,,
6777,3388.5,3705,OK,1390,277,1,8,3593.88,0,0,0,152.0,,5,74,,5,98,
6778,3389.0,3705,OK,1390,278,1,8,3593.88,0,0,0,224.12,,,74,54,5,99,55
6779,3389.5,3706,OK,1390,278,1,8,3593.88,0,0,0,224.12,,5,74,54,5,99,
6780,3390.0,3706,OK,1390,278,1,8,3593.88,0,0,0,224.12,,,74,54,5,99,55
6781,3390.5,3707,OK,1390,279,1,8,3593.88,0,0,0,296.73,,,74,54,5,,55
6782,3391.0,3707,OK,1390,279,1,8,3593.88,0,0,0,296.73,,5,74,54,5,,55
6783,3391.5,3708,OK,1390,279,1,,3593.88,0,0,0,296.73,,5,74,54,5,100,55
6784,3392.0,3708,REJECT:max_level,1390,279,1,,3593.88,0,0,0,296.73,,5,74,,5,,55
6785,3392.5,,OK,1390,279,1,8,3593.88,0,0,0,144.51,,,74,54,5,,
6786,3393.0,,OK,1390,279,1,8,3593.88,0,0,0,144.51,,,74,54,5,100,
6787,3393.5,3710,OK,1390,279,1,8,3593.88,0,0,0,144.51,,5,74,,5,100,55
6788,3394.0,3710,OK,1390,279,1,8,3593.88,0,0,0,144.51,,5,74,,5,100,55
6789,3394.5,3711,OK,1390,279,1,8,3593.88,0,0,0,72.6,,5,74,54,5,100,55
6790,3395.0,3711,OK,1390,279,1,8,3593.88,0,0,0,72.6,,,74,54,5,,55
6791,3395.5,3712,OK,1390,279,1,8,3593.88,0,0,0,72.6,,5,74,,5,,
6792,3396.0,3712,OK,1390,280,1,8,3593.88,0,0,0,225.6,,,74,,5,,
6793,3396.5,3713,OK,1390,281,1,8,3593.88,0,0,0,301.11,,,74,,5,,
6794,3397.0,3713,OK,1390,281,1,,3593.88,0,0,0,301.11,,,,54,5,100,56
6795,3397.5,3714,OK,1390,283,1,8,3593.88,0,0,0,448.8,,5,,54,5,101,56
6796,3398.0,3714,OK,1390,283,1,8,3593.88,0,0,0,448.8,,5,,54,5,101,56
6797,3398.5,3715,OK,1390,283,1,8,3593.88,0,0,0,448.8,,5,74,54,5,102,
6798,3399.0,3715,OK,1390,284,1,8,3593.88,0,0,0,537.0,,5,74,54,5,102,56
6799,3399.5,3716,OK,1390,284,1,8,3593.88,0,0,0,537.0,,5,74,54,5,102,56
6800,3400.0,3716,OK,1390,285,1,8,3593.88,0,0,0,,,5,74,54,5,102,57
6801,3400.5,3717,OK,1390,286,1,8,3593.88,0,0,0,836.82,,5,,54,5,102,
6802,3401.0,3717,OK,1390,286,1,8,3593.88,0,0,0,836.82,,5,,,5,,
6803,3401.5,3718,OK,1390,287,1,8,3598.36,0,0,0,,,5,,54,5,103,57
6804,3402.0,3718,OK,1390,287,1,8,3599.63,0,0,0,608.18,,5,74,54,5,103,
6805,3402.5,3719,OK,1390,288,1,,3603.65,0,0,0,680.1,,,74,54,5,104,
6806,3403.0,3719,OK,1390,288,1,8,3604.92,0,0,0,680.1,,,74,54,5,104,
6807,3403.5,3720,OK,1390,288,1,8,3605.99,0,0,0,532.41,,5,74,54,5,104,57
6808,3404.0,3720,OK,1390,288,1,8,3605.99,0,0,0,532.41,,5,74,54,5,,
6809,3404.5,3721,OK,1390,288,1,8,3605.99,0,0,0,444.01,,,74,54,5,104,
6810,3405.0,3721,OK,1390,288,1,8,3605.99,0,0,0,444.01,,,74,54,5,104,57
6811,3405.5,3722,OK,1390,288,1,8,3605.99,0,0,0,296.01,,,74,54,5,,57
6812,3406.0,3722,OK,1390,288,1,8,3605.99,0,0,0,296.01,,5,74,54,5,104,57
6813,3406.5,3723,OK,1390,288,1,8,3605.99,0,0,0,144.39,,5,,54,5,104,57
6814,3407.0,3723,OK,1390,288,1,8,3605.99,0,0,0,144.39,,5,74,54,5,104,
6815,3407.5,3724,OK,1390,288,1,8,3605.99,0,0,0,71.91,,5,,54,5,104,
6816,3408.0,3724,OK,1390,288,1,8,3605.99,0,0,0,71.91,,5,,54,5,104,57
6817,3408.5,3725,OK,1390,288,1,8,3605.99,0,0,0,0.0,,,,54,5,104,57
6818,3409.0,3725,OK,1390,289,1,8,3605.99,0,0,0,150.0,,5,74,54,5,104,58
6819,3409.5,3726,OK,1390,289,1,8,3605.99,0,0,0,150.0,,,74,54,5,,
6820,3410.0,3726,OK,1390,289,1,8,3605.99,0,0,0,150.0,,5,,54,5,104,58
6821,3410.5,3727,OK,1390,289,1,8,3605.99,0,0,0,150.0,,5,74,,5,104,58
6822,3411.0,3727,OK,1390,294,1,8,3623.91,0,0,0,618.14,,5,74,,5,,58
6823,3411.5,3728,OK,1390,294,1,8,,0,0,0,618.14,,,74,,5,105,
6824,3412.0,3728,OK,1390,294,1,,3623.91,0,0,0,618.14,,5,74,,5,105,58
6825,3412.5,3729,OK,1390,294,1,8,3623.91,0,0,0,618.14,,5,74,54,5,105,58
6826,3413.0,3729,OK,1390,298,1,8,3623.91,0,0,0,935.12,,5,74,54,5,106,58
6827,3413.5,3730,OK,1390,298,1,8,3623.91,0,0,0,935.12,,5,74,54,5,106,58
6828,3414.0,3730,OK,1390,300,1,8,3623.91,0,0,0,1235.64,,5,74,54,5,106,59
6829,3414.5,3731,OK,1390,300,1,8,3623.91,0,0,0,1085.36,,5,74,54,5,106,59
6830,3415.0,3731,OK,1390,301,1,8,3623.91,0,0,0,1171.55,,5,74,,5,,59
6831,3415.5,3732,OK,1390,301,1,8,3623.91,0,0,0,1171.55,,5,74,,5,107,59
6832,3416.0,3732,OK,1390,301,1,8,3623.91,0,0,0,1171.55,,5,74,,5,,
6833,3416.5,3733,OK,1390,301,1,8,3624.79,0,0,0,703.7,,5,74,,5,,
6834,3417.0,3733,OK,1390,301,1,8,3625.94,0,0,0,703.7,,5,,,5,,
6835,3417.5,3734,OK,1390,301,1,8,3625.94,0,0,0,703.7,,5,74,,5,,59
6836,3418.0,3734,OK,1390,304,1,8,3625.94,0,0,0,924.54,,5,74,,5,,59
6837,3418.5,3735,OK,1390,305,1,8,3625.94,0,0,0,680.34,,5,74,54,5,109,59
6838,3419.0,3735,OK,1390,305,1,8,3625.94,0,0,0,680.34,,5,74,54,5,109,59
6839,3419.5,3736,OK,1390,305,1,8,3625.94,0,0,0,379.82,,5,74,54,5,109,59
6840,3420.0,3736,OK,1390,305,1,8,3625.94,0,0,0,379.82,,5,74,,5,109,59
6841,3420.5,3737,OK,1390,305,1,8,3625.94,0,0,0,293.62,,,,54,5,109,59
6842,3421.0,3737,OK,1390,305,1,8,3625.94,0,0,0,293.62,,,,54,5,109,59
6843,3421.5,3738,OK,1390,306,1,8,3625.94,0,0,0,470.89,,5,74,54,5,109,
6844,3422.0,3738,OK,1390,306,1,8,3625.94,0,0,0,470.89,,5,74,54,5,109,
6845,3422.5,3739,OK,1390,306,1,8,3625.94,0,0,0,470.89,,5,74,54,5,109,60
6846,3423.0,3739,OK,1390,307,1,8,3625.94,0,0,0,550.0,,5,74,54,5,,60
6847,3423.5,3740,OK,1390,307,1,8,3625.94,0,0,0,329.45,,5,74,54,5,110,60
6848,3424.0,3740,OK,1390,308,1,8,3625.94,0,0,0,402.6,,5,74,54,5,111,60
6849,3424.5,3741,OK,1390,308,1,8,3625.94,0,0,0,329.82,,5,74,54,5,111,60
6850,3425.0,3741,OK,1390,308,1,8,3625.94,0,0,0,329.82,,5,74,54,5,111,60
6851,3425.5,3742,OK,1390,308,1,8,3625.94,0,0,0,329.82,,5,74,54,5,112,60
6852,3426.0,3742,OK,1390,310,1,8,3625.94,0,0,0,487.51,,5,74,54,5,112,
6853,3426.5,3743,OK,1390,310,1,8,3625.94,0,0,0,487.51,,,74,,5,112,60
6854,3427.0,3743,OK,1390,311,1,8,3626.02,0,0,0,636.3,,,74,,5,112,60
6855,3427.5,3744,OK,1390,313,1,8,3634.72,0,0,0,756.75,,5,74,,5,112,61
6856,3428.0,3744,OK,1390,313,1,8,3635.98,0,0,0,756.75,,5,74,,5,112,
6857,3428.5,3745,OK,1390,313,1,8,3674.93,0,0,0,677.35,,5,74,,5,112,61
6858,3429.0,3745,OK,1390,313,1,8,3693.01,0,0,0,677.35,,5,74,,5,112,61
6859,3429.5,3746,OK,1390,313,1,8,3693.01,0,0,0,604.19,,5,74,,5,112,61
6860,3430.0,3746,OK,1390,313,1,8,3693.01,0,0,0,604.19,,,74,54,5,,61
6861,3430.5,3747,OK,1390,313,1,8,3693.01,0,0,0,604.19,,,74,54,5,112,61
6862,3431.0,3747,OK,1390,313,1,8,3693.01,0,0,0,604.19,,5,74,54,5,112,61
6863,3431.5,3748,OK,1390,313,1,8,3693.01,0,0,0,446.5,,5,74,54,5,112,61
6864,3432.0,3748,OK,1390,313,1,8,3693.01,0,0,0,446.5,,5,74,54,5,112,
6865,3432.5,3749,OK,1390,313,1,8,3693.01,0,0,0,0.0,,5,74,54,5,112,
6866,3433.0,3749,OK,1390,313,1,8,3693.01,0,0,0,0.0,,5,74,54,5,112,
6867,3433.5,3750,OK,1390,313,1,8,3693.01,0,0,0,0.0,,5,74,54,5,112,61
6868,3434.0,3750,OK,1390,313,1,8,3693.01,0,0,0,0.0,,5,74,54,5,112,
6869,3434.5,3751,OK,1390,313,1,8,3693.01,0,0,0,0.0,,5,74,54,5,112,
6870,3435.0,3751,OK,1390,313,1,8,3693.01,0,0,0,0.0,,5,74,,5,112,61
6871,3435.5,3752,OK,1390,313,1,8,3693.01,0,0,0,0.0,,5,74,,5,112,61
6872,3436.0,3752,OK,1390,314,1,8,3693.01,0,0,0,149.7,,5,74,54,5,112,62
6873,3436.5,3753,OK,1390,314,1,8,3693.01,0,0,0,149.7,,5,74,54,5,112,62
6874,3437.0,3753,OK,1390,315,1,8,3693.01,0,0,0,228.92,,5,74,54,5,113,62
6875,3437.5,3754,OK,1390,315,1,8,3693.01,0,0,0,228.92,,5,74,54,5,113,62
6876,3438.0,3754,OK,1390,315,1,8,3693.01,0,0,0,228.92,,5,74,54,5,113,62
6877,3438.5,3755,OK,1390,315,1,8,3693.01,0,0,0,228.92,,5,74,54,5,113,62
6878,3439.0,3755,OK,1390,315,1,8,3693.01,0,0,0,228.92,,,74,54,5,113,62
6879,3439.5,3756,OK,1390,315,1,8,3693.01,0,0,0,228.92,,5,74,54,5,113,62
6880,3440.0,3756,OK,1390,315,1,8,3693.01,0,0,0,228.92,,5,74,,5,113,62
6881,3440.5,3757,OK,1390,315,1,8,3693.01,0,0,0,228.92,,,74,,5,113,62
6882,3441.0,3757,OK,1390,315,1,8,3693.01,0,0,0,228.92,,5,74,,5,113,62
6883,3441.5,3758,OK,1390,315,1,8,3693.01,0,0,0,79.0,,5,74,,5,113,62
6884,3442.0,3758,OK,1390,315,1,8,3693.01,0,0,0,79.0,,5,74,,5,113,62
